path,classification,reason,recommended_action
reports/tables/feature_importance.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/feature_importance_top30.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/final_acmg_feature_mapping.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_ensemble_comparison.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_ensemble_weights.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_error_group_feature_summary.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_evaluation_metrics.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_false_negative_cases.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_false_positive_cases.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_feature_importance_top30.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_medical_metric_comparison.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_metric_verification_audit.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_model_selection_table.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_panel_specific_metrics.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/final_selection_board.csv,PROTECTED_DO_NOT_TOUCH,final report or presentation resource,preserve in place
reports/tables/fold_threshold_stability.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/main_model_cv_results.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/missingness_by_feature_group.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/missingness_summary.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/model_comparison_metrics.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/model_diagnosis_summary.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/model_zoo_fold_metrics.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/model_zoo_metrics.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/optuna_before_after_comparison.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/optuna_medical_best_params.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/optuna_medical_candidate_fold_metrics.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/optuna_medical_candidate_overfitting_gaps.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/optuna_medical_trials.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/overfitting_gap_analysis.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/overlap_summary.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/panel_generalization_results.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/panel_specific_error_analysis.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/panel_unique_bootstrap_ci.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/phase10_before_after_comparison.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/threshold_optimization.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/threshold_results.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/tables/validation_split_diagnostics.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/test_evaluation/tables/test_schema_audit.csv,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/test_evaluation/test_data_discovery.md,ARCHIVE_PREVIOUS_RESULTS,generated experiment/report material,move only after human approval
reports/v3/00_baseline_freeze.md,V3_NEW,V3-isolated file namespace,keep active
reports/v3/01_evidence_map.md,V3_NEW,V3-isolated file namespace,keep active
reports/v3/02_repository_cleanup_plan.md,V3_NEW,V3-isolated file namespace,keep active
reports/v3/archive_plan.csv,V3_NEW,V3-isolated file namespace,keep active
reports/v3/baseline_artifact_manifest.csv,V3_NEW,V3-isolated file namespace,keep active
reports/v3/baseline_metrics.json,V3_NEW,V3-isolated file namespace,keep active
reports/v3/baseline_reproduction_log.md,V3_NEW,V3-isolated file namespace,keep active
reports/v3/code_dependency_map.csv,V3_NEW,V3-isolated file namespace,keep active
reports/v3/evidence_inventory.csv,V3_NEW,V3-isolated file namespace,keep active
reports/v3/figure_source_map.csv,V3_NEW,V3-isolated file namespace,keep active
reports/v3/file_classification.csv,V3_NEW,V3-isolated file namespace,keep active
reports/v3/metric_source_map.csv,V3_NEW,V3-isolated file namespace,keep active
requirements.txt,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
run_pipeline.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
scripts/__pycache__/create_eda_notebook.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
scripts/__pycache__/generate_final_submission.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
scripts/__pycache__/run_final_selection_board.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
scripts/__pycache__/run_final_test_evaluation.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
scripts/__pycache__/run_optuna_lgbm_study.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
scripts/__pycache__/run_teknofest_readiness_audit.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
scripts/__pycache__/v3_freeze_and_audit.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
scripts/build_fifth_section_explainability.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/build_validation_strategy.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/create_eda_model_bridge.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/create_eda_notebook.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/create_required_notebooks.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/engineer_second_section.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/execute_eda_notebook.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/generate_final_report_assets.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/generate_final_submission.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/package_audited_final_outputs.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/prepare_first_section.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_final_competition_pipeline.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_final_ensemble.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_final_model_zoo.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_final_selection_board.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_final_test_evaluation.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_master_prompt_requirements.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_medical_metric_audit.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_model_performance_improvement.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_optuna_lgbm_study.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_pdf_eda_prompt.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_phase9_outputs.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/run_teknofest_readiness_audit.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/train_fourth_section.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
scripts/v3_freeze_and_audit.py,V3_NEW,V3-isolated file namespace,keep active
src/__init__.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/__pycache__/advanced_bio_features.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/baselines.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/config.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/data_loading.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/evaluation.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/feature_stability_selection.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/final_ensembling.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/final_inference.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/final_model_zoo.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/final_selection_board.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/final_test_evaluation.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/final_thresholding.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/medical_metrics.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/phase10_improvements.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/__pycache__/phase9_outputs.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/advanced_bio_features.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/baselines.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/calibration.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/config.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/data_loading.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/ensembling.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/error_analysis.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/evaluation.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/explainability.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/feature_stability_selection.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/features.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_calibration.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_competition_pipeline.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_ensembling.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_error_analysis.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_inference.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_model_zoo.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_report_assets.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_selection_board.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_test_evaluation.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_thresholding.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/final_validation.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/medical_metrics.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/metrics.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/model_selection.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/models.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/optimization.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/phase10_improvements.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/phase9_outputs.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/predict_final.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/run_final_pipeline.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/sanity_check_final.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/smoke_test.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/teknofest/__init__.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/teknofest/__pycache__/__init__.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/teknofest/__pycache__/data_prep.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/teknofest/__pycache__/eda.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/teknofest/__pycache__/experiments.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/teknofest/__pycache__/explainability.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/teknofest/__pycache__/features.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/teknofest/__pycache__/training.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/teknofest/__pycache__/validation.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
src/teknofest/data_prep.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/teknofest/eda.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/teknofest/experiments.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/teknofest/explainability.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/teknofest/features.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/teknofest/training.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/teknofest/validation.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/thresholding.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/train_improved.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/utils.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
src/validation.py,ACTIVE_CORE,"source, configuration, or entry point",retain pending dependency review
teknofest2026_artificialintelligenceinhealtcare-main/EDA_Genomics_Competition.ipynb,ACTIVE_CORE,unclassified project support file,retain pending review
teknofest2026_artificialintelligenceinhealtcare-main/README.md,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
teknofest2026_artificialintelligenceinhealtcare-main/src/config.py,ACTIVE_CORE,unclassified project support file,retain pending review
teknofest2026_artificialintelligenceinhealtcare-main/src/feature_engineering.py,ACTIVE_CORE,unclassified project support file,retain pending review
teknofest2026_artificialintelligenceinhealtcare-main/src/preprocessing.py,ACTIVE_CORE,unclassified project support file,retain pending review
teknofest2026_artificialintelligenceinhealtcare-main/src/utils/config.py,ACTIVE_CORE,unclassified project support file,retain pending review
teknofest2026_artificialintelligenceinhealtcare-main/YARISMA_TRAIN_CFTR.csv,ACTIVE_CORE,unclassified project support file,retain pending review
teknofest2026_artificialintelligenceinhealtcare-main/YARISMA_TRAIN_KANSER.csv,ACTIVE_CORE,unclassified project support file,retain pending review
teknofest2026_artificialintelligenceinhealtcare-main/YARISMA_TRAIN_MASTER.csv,ACTIVE_CORE,unclassified project support file,retain pending review
teknofest2026_artificialintelligenceinhealtcare-main/YARISMA_TRAIN_PAH.csv,ACTIVE_CORE,unclassified project support file,retain pending review
tests/__pycache__/conftest.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_advanced_bio_features.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_data_loading.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_ensembling.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_evaluation.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_features.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_final_inference_schema.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_final_model_zoo.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_final_selection_board.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_final_selection_board.cpython-312.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_fold_safe_target_encoding.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_medical_metrics.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_medical_optuna.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_no_variant_id_leakage.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_thresholding.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/__pycache__/test_validation.cpython-312-pytest-9.0.2.pyc,SAFE_DELETE_CANDIDATE,cache/regenerated bytecode,delete only after confirming no tooling relies on it
tests/conftest.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_advanced_bio_features.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_data_loading.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_ensembling.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_evaluation.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_features.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_final_inference_schema.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_final_model_zoo.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_final_selection_board.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_fold_safe_target_encoding.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_medical_metrics.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_medical_optuna.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_no_variant_id_leakage.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_thresholding.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
tests/test_validation.py,PROTECTED_DO_NOT_TOUCH,reproducibility-critical project file,preserve in place
